EVTNAME1316181;The Arrow Incident;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1316181;$COUNTRY_ADJ$ officials recently boarded the Arrow, a Chinese-owned ship (a lorcha) that was suspected of piracy and smuggling. Twelve Chinese crew members were arrested on suspicion of piracy by the $COUNTRY_ADJ$ authorities. British officials have demanded the release of the sailors, however, claiming that because the ship had recently been British-registered, it was under their protection. They also demand reparations. The Imperial court has been enraged by this claim, suggesting that agreeing to British demands would give smugglers free reign throughout China.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT1316181OPTA;Punish the pirates!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT1316181OPTB;Relent to the British demands.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1316182;$FROMCOUNTRY_ADJ$ officials recently boarded the Arrow, a ship that -- according to all reports -- was flying British colors at the time. The Chinese claim this isn't the case, and we've received news that they intend to crack down on the opium trade throughout the Empire. The British government is up in arms, saying that we must exert our influence over the $FROMCOUNTRY_ADJ$ if we are to retain our position in the Far East.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131709;The Kowloon Incident;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131709;An incident that began with drunken sailors murdering a Chinese man has escalated into a larger crisis with the Qing government. We have insisted that these sailors be tried by a British judge -- the barbaric Chinese judicial system would result in these men getting anything but a fair trial. The Chinese have demanded the men be turned over, and what's more that they be given the right to punish British citizens as needed. The confrontation has resulted in larger trade sanctions being applied against British merchants, and threats of worse. Our prestige as an Empire to be reckoned with is being threatened.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131710;The Unequal Treaty;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131710;In a display of diplomatic force, $FROMCOUNTRY_ADJ$ diplomats have forced $COUNTRY$ to sign a treaty with them, forcing numerous trade as well as territory concessions.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131711;The Simla Convention;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131711;British diplomats have approached the Tibet government, hoping to broker a peaceful arrangement between Tibet and China now that Tibet is independent. No doubt they intend to gain influence and territory in our nation, as well as an ally against Chinese aggression, but the prospect of war should the negotiations fail seems likely.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131712;British diplomats have approached the $COUNTRY_ADJ$ government, hoping to broker a peaceful arrangement between Tibet and $COUNTRY$ now that Tibet is independent. No doubt they intend to gain influence and territory in Tibet, as well as an ally against $COUNTRY_ADJ$ aggression,, but the prospect of war should the negotiations fail seems likely.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131713;$FROMCOUNTRY$ Has Agreed;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131713;$FROMCOUNTRY_ADJ$ have agreed to the arrangements made at the Simla Convention, and our relations with them have improved as a result -- not to mention our prestige.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131714;$FROMCOUNTRY$ Has Refused;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131714;$FROMCOUNTRY_ADJ$ have refused the arrangements made at the Simla Convention, and our relations with them have cooled as a result.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131715;The New Army;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131715;Our efforts to modernize the Beiyang army have borne fruit, but this has necessitated the division of authority among regional forces. The generals in charge of these forces, 'warlords' as some call them, have been gaining a great deal of power. They are part of the Beiyang Army, but fight amongst themselves... And, far worse, are critical of the $COUNTRY_ADJ$ government. We will need to watch these generals carefully.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131720;Spread of Anhui Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131720;Warlord influence has begun to spread into $STATENAME$. These generals are still loyal to $COUNTRY$, but it is becoming increasingly apparent that they are taking control of a significant portion of the country. Officials in $CAPITAL$ are alarmed.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131721;Spread of Guangdong Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131722;Spread of Guangxi Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131723;Spread of Hunan Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131724;Spread of Fengtian Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131725;Spread of Ma Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131726;Spread of Yunnan Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131727;Spread of Shanxi Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131728;Spread of Sichuan Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131729;Spread of Xinjiang Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131730;The Warlord Era;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131730;Resistance against the $CAPITAL$ government has culminated in a breakdown in authority. What began with several of the outlying warlords declaring their independence has ended with the most powerful generals in the Beiyang Army struggling for control. A contest has begun regarding who will control the future of China's destiny, and most are certain it will not be long before the entire nation is engulfed in war.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131735;The Struggle for China;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131735;Now that we are free, we must choose where we stand in the ensuing struggle for the nation's destiny: either side with the Kuomintang and fight for domination of the republic or side with the Beiyang and fight for domination of a united China. Alternatively, we can declare our neutrality in the conflict and let the chips fall where they may.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131736;The Guominjun Clique;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131736;A $COUNTRY_ADJ$ general by the name of Feng Yuxiang has betrayed his superiors and broken off from the Beiyang armies. He and his supporters have taken the territory under their control and formed a new clique, swearing to topple the $COUNTRY_ADJ$ government.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131740;Leader of the Kuomintang;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131740;The leaders of the Kuomintang are preparing for their drive on Beijing, and $COUNTRY$ is expected to answer the call. Either we side with Nationalist China now, or we must abandon the Kuomintang cause and seek our own destiny.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131741;$FROMCOUNTRY$ Joins the Kuomintang;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131741;$FROMCOUNTRY$ has answered the call, and will unite their forces with ours.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131742;The War of Reunification;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131742;The $COUNTRY_ADJ$ people are crying out for the nation to once again unify. We must gather our strength and strike out at those who would divide China, leaving it weak for foreigners to prey upon. Already the banners are in the streets, and $COUNTRY$'s generals are saying now is the time to launch an offensive.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131743;War with $FROMCOUNTRY$!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131743;We have received reports that the $FROMCOUNTRY_ADJ$ army is massing on our mutual border, ready to make a massive offensive into $COUNTRY_ADJ$ territory. It seems a war is upon us, whether we like it or not: either they destroy us or we destroy them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131745;Chinese Reunification;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131745;The call has come from the capital: the era of warlords is over, and all the Chinese peoples must unite under a single flag. This means $COUNTRY$ must either submit to Beijing's rule or face more war against a strong and unified foe. Your generals stand ready to receive your command.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME131746;The Island of Formosa;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC131746;Now that we own the island of Formosa, the local Min population has begun to organize itself -- presumably towards the end of breaking away from $COUNTRY_ADJ$ control.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME1316089;The $FROMCOUNTRY_ADJ$ Victory;;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1316089;$FROMCOUNTRY$ has won its war against us. Now their generals walk into $CAPITAL$, gloating with their superiority. It seems that, should they force us to the negotiating table to demand yet more concessions, we will have little choice but to comply.;;;;;;;;;;;;x,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME1316090;The Treaty of Shimonoseki;;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1316090;We have won a great victory against $FROMCOUNTRY$. Now we must consider -- do we negotiate with them, perhaps promising the return of some of their land in exchange for the island of Formosa and reparations? Or do we stay our current course and perhaps alarm the Western nations at our advances into $FROMCOUNTRY_ADJ$ territory?;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME1316091;The Unequal Treaty;;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1316091;We have won a great war against $FROMCOUNTRY$. Now we are faced with a dilemma: do we force the $FROMCOUNTRY_ADJ$ government to the negotiating table, perhaps promising the return of some of their land in exchange for a treaty port and reparations? Or do we stay our current course and perhaps alarm the other great powers at our advances into $FROMCOUNTRY_ADJ$ territory?;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME1316092;The Unequal Treaty;;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1316092;As we thought, the $FROMCOUNTRY_ADJ$ infidels have forced a so-called 'treaty' upon us, demanding a great deal of reparations and land concession -- in return for land they currently possess but have no more right to.;;;;;;;;;;;;x,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME152009874;The Destruction of the Eiffel Tower;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC152009874;Heavy street fighting erupts in the small streets of Paris as $FROMCOUNTRY_ADJ$ forces advance into in a bid to capture the city. Artillery is moved to the Chaillot Hill, past improvised barriers while infantry run away from the 7th arrondissement and move systematically from house to house, block by block, fighting a running battle against armed irregulars. The Arc de Triomphe is demolished by $FROMCOUNTRY_ADJ$ pioneers while the artillery in Chaillot hill set their sights on the Eiffel Tower. For several minutes the city is taken by the roar of artillery until silence falls and the only sound is the screeching of retorted metal slowly bending. $FROMCOUNTRY_ADJ$ soldiers shout excitedly as they watch the Eiffel Tower bend and fall into the Seine, now reduced to an amorphous lump of metal. \n \n Fires rage out of control in the eastern parts of the city, lighting up the skyline as the fighting continues into the night.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT152009874OPTA;A dark day for $COUNTRY$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME152009875;The Fall of the Palace of Westminster;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC152009875;"Scattered gunfire can be heard echoing through the empty streets of London as the last pockets of resistance to the $FROMCOUNTRY_ADJ$ occupation are quelled. The parliament houses in the Palace of Westminster lay empty while $FROMCOUNTRY_ADJ$ soldiers run up and down placing explosives in the silent corridors. A $FROMCOUNTRY_ADJ$ general silently read the orders that came from the $FROMCOUNTRY_ADJ$ capital with instructions to destroy the Palace in an attempt to crush the $COUNTRY_ADJ$ spirit. The explosives are detonated at the same time as the Clock Tower bell strike its precise hourly strike. The tower is engulfed by flames as parts of the western palace collapse, with pieces of the Big Ben landing on the Thames along with other debris while nearby buildings are hit by flaming debris and catch fire. $FROMCOUNTRY_ADJ$ soldiers watch and cherish from a safe distance as the glass that once contained the phrase ""DOMINE SALVAM FAC REGINAM NOSTRAM VICTORIAM PRIMAM"" rains on the ground. Nearby, $FROMCOUNTRY_ADJ$ soldiers storm the Buckingham Palace just to find out that the $MONARCHTITLE$ has already fled the country. They hoist the $FROMCOUNTRY_ADJ$ flag and turn to see the smoke rising in the horizon. London is lost.";;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT36967OPTB;Declare war now!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME500004;Polish Freedom;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC500004;For too long the lands of Poland have been partitioned and divided among imperialistic foreigners. No more! Today, we shake off the remnants of foreign rule from our country, paving the way for the future of Poland.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPT500004A;Huzzah!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME1000;Socialists;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1000;Karl Marx has published The Communist Manifesto, which has led to workers in $COUNTRY$ to found a party dedicated to advancing the agenda laid out therein. They call themselves socialists and believe in a land ruled by the workers, where the workers control the means of production. Equality, justice, solidarity and democracy are other vital points in the socialists ideology.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;
EVTOPTA1000;Workers of the world, Unite!;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME1001;The First International;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1001;'Comrades, it is a great fact that the misery of the working masses has not diminished from 1836 to $YEAR$ in $COUNTRY$, and yet this period is unrivaled in the development of its industry and the growth of its commerce. Capital is dead labor, that, vampire-like, only lives by sucking living labor, and lives the more, the more labor it sucks. The time during which the laborer works, is the time during which the capitalist consumes the labor-power he has purchased of him. As time passes, all social rules and all relations between individuals are eroded by a cash economy, avarice drags Pluto himself out of the bowels of the earth. In light of this, we want, no, we NEED a free society, where no one is considered to be superior, no one is left behind and where mankind is free from oppression and scarcity. We need a society without a government, without class divisions and where the workers control the means of production. \n The proletarians have nothing to lose but their chains.';;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA1001;Let the ruling classes tremble at the Communist revolution.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;
EVTNAME1002;Anarcho-Liberals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;
EVTDESC1002;'Instead of the state controlling the law enforcement, the courts and the national defense, the different law systems should be provided by voluntarily-founded private competitors. Money should be privately and competitively provided in an open market and personal and economic activities should be regulated by the natural laws of the market and through private law rather than through politics.'\n\n A group of liberals disgruntled with their lack of economic freedom, and the pace of parliamentary reform, have formed a new faction in $COUNTRY_ADJ$ politics. The Anarcho-Liberals are the revolutionary avantgarde of the liberal ideology, and they will not hesitate to use whatever means necessary to see their ideas of freedom and free trade instituted both in $COUNTRY$ and abroad.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1002;Okay.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME32537;The Rise of Mysticism;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32537;"Imperial Russia is confronted with a religious renaissance, a widespread interest in spiritual-ethical literature and non-conformist moral-spiritual movements, an upsurge in pilgrimage and other devotions to sacred spaces and objects. The ""God-Seeking"" are shaping their own ritual and spiritual lives, sometimes in the absence of clergy. The upper class of $CAPITAL$ had=s been widely influenced by this wave of mysticism. Individual aristocrats are reportedly obsessed with anything occult and this new fever for anything mystic has been spreading to the middle class and the peasants.";;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32537OPTA;Imaginary things can't hurt the nation.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32537OPTB;Mysticism? In *my* Imperial Russia?;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32538;The Tzar's Son Falls Ill;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32538;"In $YEAR$, Tsesarevich Alexei, the Tzar's son, received an injury which caused him painful bleeding. When the doctors could not supply a cure, the desperate Tzarina looked for other help. Grigori Rasputin, a peasant who identified as a strannik, a religious wanderer, had already treated other nobles families and came for the desperate Tzarina. Rasputin was said to possess the ability to heal through prayer and was able to calm the parents and to give the boy some relief, in spite of the doctors' prediction that he would die. On the following day the boy showed significant signs of recovery. The careless Alexei received the last sacrament during another particularly grave crisis, and the desperate Tzarina turned to her lady-in-waiting, to secure the help of the peasant healer. The next day, Rasputin responded and sent a short telegram, including the prophecy: ""The little one will not die. Do not allow the doctors to bother him too much."" The boy's temperature dropped and the hematoma disappeared.";;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32538OPTA;Well, I will be damned.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32539;Intrigue in the Russian Court;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32539;"While fascinated by Rasputin in the beginning, the ruling class of $CAPITAL$ became envious and turned against him: he had privileges no one else had. In $YEAR$, within four months, Rasputin had visited the Romanovs six times. The press started a campaign against Rasputin, claiming he paid too much attention to women. Hermogen, who told Rasputin to stay away from the palace, repeated the rumors that Rasputin had joined the Khlysty, a sect. Iliodor, hinting that Rasputin was Alexandra's paramour, showed Makarov a satchel of letters. The letters were handed to the Tzar and Rodzianko requested Rasputin to leave the capital. When Kokovtsov became prime minister he asked the Tzar permission to authorize Rasputin's exile to Tobolsk, but Nicholas refused: ""I know Rasputin too well to believe all the tittle-tattle about him."" Kokovtsov offered Rasputin 200,000 rubles for him to leave the capital, but he refused. Rasputin had become one of the most hated persons in Russia.";;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32539OPTA;What nonsense is this? Rasputin proved to be a good man time and again.;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32539OPTB;Something must be done about him.;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32540;Rasputin's Exile;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32540;"After much time spent debating it, the Tzar was finally convinced to exile Rasputin. Tzarina Alexandra is inconsolable, blaming the Tzar if anything happens to their son. The Russian nobility and clergy rejoices, arguing that the Tzar made the right choice. Rasputin only looked the Tzar in the eyes, and said ""Before we repent, we have to sin.""";;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32540OPTA;No one will miss him.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32541;Russia Goes to War;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32541;"Despite attempts to convince the Tzar, Rasputin stayed in court. Iliodor, one of the main orthodox priests, had Khionia Guseva attack Rasputin. She stabbed Rasputin in the stomach, just above the navel. Covered with blood, Rasputin was brought into his house. The Tzar sent his own physician and after a laparotomy and more than six weeks in the hospital, Rasputin recovered. From the hospital Rasputin sent quite a few telegrams to the court, expressing his fears for the future of the country: ""If Russia goes to war, it will be the end of the monarchy, of the Romanovs and of Russian institutions."" In $YEAR$, Tzar Nicholas took supreme command of the Russian armies, leaving his wife in charge of ruling the country. Alexandra loathed the Duma because of its discussion of Rasputin. While seldom meeting with Alexandra personally, Rasputin had become her personal adviser through daily telephone calls or weekly meetings with Vyrubova. Rumors began on how the one really governing was Rasputin.";;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32541OPTA;The Tzar will lead Russia to glory in the battlefield.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32542;Rasputin's Telegram;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32542;When the bell tolls three times, it will announce that I have been killed. If I am killed by common men, you and your children will rule Russia for centuries to come. If I am killed by one of your stock, you and your family will be killed by the Russian people. \nPray Tzar of Russia.\nPray.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32542OPTA;...;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32542OPTB;Quick, send orders to protect Rasputin!;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32543;Rasputin's Assassination;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32543;Two city policemen on duty near the Yusupov palace heard shots and screams. They discussed the issue on the Pochtamtsky Bridge. One of them rang at the door and questioned Yusupov's butler, but was sent away. Twenty minutes later he was re-invited to the palace. Purishkevich boasted he had shot Rasputin, and asked the policeman, aware of his mistake, to keep it quiet for the sake of the Tzar. Rasputin's beaver-fur coat and the body were discovered in a frozen river, 140 meters away from the Bolshoy Petrovsky bridge, with a shot in his frontal lobe. The two nobles who killed Rasputin were exiled by the Tzar, who came back from the front. Progressively, more and more people came to the conclusion that the problem was not Rasputin but the weak-willed Emperor, who had secluded himself in Tsarskoye Selo, unable to react on what happened. The struggle between the Tzar and the Duma became more bitter than ever, and the Tzar, more secluded in his palace.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32543OPTA;A gruesome end.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32544;The Communist Plot;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
